recommendation_instance_id,action_id,goal_id,action_type,description,frequency,duration_minutes,weekly_workload_minutes,schedule,owner,required_resource,prerequisites,evidence_codes,rationale,status
7592d121a271ec6c60ff5ed4,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_4,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
7592d121a271ec6c60ff5ed4,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
b0871af43d66a8a088b94f4b,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
b0871af43d66a8a088b94f4b,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
b0871af43d66a8a088b94f4b,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
b0871af43d66a8a088b94f4b,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
35467b8b5f8ecea609159429,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
35467b8b5f8ecea609159429,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
35467b8b5f8ecea609159429,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
64e287ac5e7190e07de88135,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
64e287ac5e7190e07de88135,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
64e287ac5e7190e07de88135,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
64e287ac5e7190e07de88135,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
63f6fc123d86b5d7b65c693b,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
63f6fc123d86b5d7b65c693b,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
63f6fc123d86b5d7b65c693b,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21fac501529502635c7a26bc,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21fac501529502635c7a26bc,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21fac501529502635c7a26bc,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
da06f8b72909b9a7ee4fa9ff,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
da06f8b72909b9a7ee4fa9ff,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
da06f8b72909b9a7ee4fa9ff,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
da06f8b72909b9a7ee4fa9ff,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
7e5df9178c5d95ecb5f34f43,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
7e5df9178c5d95ecb5f34f43,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
7e5df9178c5d95ecb5f34f43,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
7e5df9178c5d95ecb5f34f43,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
528547e8221314519893e476,diagnose_topics,goal_week4_progress,diagnostic,Complete an advisor-reviewed topic diagnostic and identify two priority topics.,1 per week,45,45,week_1,student_with_advisor_review,advisor_or_topic_diagnostic,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
